,tab_name,col_name,val
1797,courseoffering,courseId,lhco202
1798,courseoffering,courseId,lhco203
1799,courseoffering,courseId,lhco204
1800,courseoffering,courseId,lhco206
1801,courseoffering,courseId,lhco209
1802,courseoffering,courseId,lhco212
1803,courseoffering,courseId,lhco213
1804,courseoffering,courseId,mae02
1805,courseoffering,courseId,mae03
1806,courseoffering,courseId,mae05
1807,courseoffering,courseId,mae07
1808,courseoffering,courseId,mae08
1809,courseoffering,courseId,mae101a
1810,courseoffering,courseId,mae101b
1811,courseoffering,courseId,mae101c
1812,courseoffering,courseId,mae101d
1813,courseoffering,courseId,mae104
1814,courseoffering,courseId,mae105
1815,courseoffering,courseId,mae107
1816,courseoffering,courseId,mae11
1817,courseoffering,courseId,mae110
1818,courseoffering,courseId,mae113
1819,courseoffering,courseId,mae117a
1820,courseoffering,courseId,mae118
1821,courseoffering,courseId,mae119
1822,courseoffering,courseId,mae120
1823,courseoffering,courseId,mae121
1824,courseoffering,courseId,mae122
1825,courseoffering,courseId,mae123
1826,courseoffering,courseId,mae125
1827,courseoffering,courseId,mae126a
1828,courseoffering,courseId,mae126b
1829,courseoffering,courseId,mae130
1830,courseoffering,courseId,mae131a
1831,courseoffering,courseId,mae131b
1832,courseoffering,courseId,mae133
1833,courseoffering,courseId,mae142
1834,courseoffering,courseId,mae143a
1835,courseoffering,courseId,mae143b
1836,courseoffering,courseId,mae144
1837,courseoffering,courseId,mae145
1838,courseoffering,courseId,mae146
1839,courseoffering,courseId,mae148
1840,courseoffering,courseId,mae149
1841,courseoffering,courseId,mae150
1842,courseoffering,courseId,mae152
1843,courseoffering,courseId,mae154
1844,courseoffering,courseId,mae155a
1845,courseoffering,courseId,mae155b
1846,courseoffering,courseId,mae156a
1847,courseoffering,courseId,mae156b
1848,courseoffering,courseId,mae160
1849,courseoffering,courseId,mae165
1850,courseoffering,courseId,mae166
1851,courseoffering,courseId,mae167
1852,courseoffering,courseId,mae170
1853,courseoffering,courseId,mae171a
1854,courseoffering,courseId,mae171b
1855,courseoffering,courseId,mae175a
1856,courseoffering,courseId,mae180a
1857,courseoffering,courseId,mae181
1858,courseoffering,courseId,mae184
1859,courseoffering,courseId,mae190
1860,courseoffering,courseId,mae191
1861,courseoffering,courseId,mae197
1862,courseoffering,courseId,mae199
1863,courseoffering,courseId,mae20
1864,courseoffering,courseId,mae200
1865,courseoffering,courseId,mae201
1866,courseoffering,courseId,mae202
1867,courseoffering,courseId,mae203
1868,courseoffering,courseId,mae204
1869,courseoffering,courseId,mae205
1870,courseoffering,courseId,mae206
1871,courseoffering,courseId,mae207
1872,courseoffering,courseId,mae208
1873,courseoffering,courseId,mae209
1874,courseoffering,courseId,mae21
1875,courseoffering,courseId,mae210a
1876,courseoffering,courseId,mae210b
1877,courseoffering,courseId,mae210c
1878,courseoffering,courseId,mae211
1879,courseoffering,courseId,mae212
1880,courseoffering,courseId,mae213
1881,courseoffering,courseId,mae214a
1882,courseoffering,courseId,mae217a
1883,courseoffering,courseId,mae217b
1884,courseoffering,courseId,mae217c
1885,courseoffering,courseId,mae220a
1886,courseoffering,courseId,mae220b
1887,courseoffering,courseId,mae221a
1888,courseoffering,courseId,mae221b
1889,courseoffering,courseId,mae221c
1890,courseoffering,courseId,mae221d
1891,courseoffering,courseId,mae224a
1892,courseoffering,courseId,mae225a
1893,courseoffering,courseId,mae225b
1894,courseoffering,courseId,mae228
1895,courseoffering,courseId,mae231a
1896,courseoffering,courseId,mae231b
1897,courseoffering,courseId,mae231c
1898,courseoffering,courseId,mae232a
1899,courseoffering,courseId,mae232b
1900,courseoffering,courseId,mae232c
1901,courseoffering,courseId,mae233a
1902,courseoffering,courseId,mae233b
1903,courseoffering,courseId,mae235
1904,courseoffering,courseId,mae238
1905,courseoffering,courseId,mae242
1906,courseoffering,courseId,mae251
1907,courseoffering,courseId,mae253
1908,courseoffering,courseId,mae254
1909,courseoffering,courseId,mae255
1910,courseoffering,courseId,mae256
1911,courseoffering,courseId,mae260
1912,courseoffering,courseId,mae261
1913,courseoffering,courseId,mae262
1914,courseoffering,courseId,mae263
1915,courseoffering,courseId,mae264
1916,courseoffering,courseId,mae265a
1917,courseoffering,courseId,mae265b
1918,courseoffering,courseId,mae266
1919,courseoffering,courseId,mae267
1920,courseoffering,courseId,mae271a
1921,courseoffering,courseId,mae271b
1922,courseoffering,courseId,mae271c
1923,courseoffering,courseId,mae272
1924,courseoffering,courseId,mae273a
1925,courseoffering,courseId,mae276
1926,courseoffering,courseId,mae277a
1927,courseoffering,courseId,mae278a
1928,courseoffering,courseId,mae280a
1929,courseoffering,courseId,mae280b
1930,courseoffering,courseId,mae281a
1931,courseoffering,courseId,mae281b
1932,courseoffering,courseId,mae283a
1933,courseoffering,courseId,mae283b
1934,courseoffering,courseId,mae284
1935,courseoffering,courseId,mae285
1936,courseoffering,courseId,mae286
1937,courseoffering,courseId,mae287
1938,courseoffering,courseId,mae288a
1939,courseoffering,courseId,mae288b
1940,courseoffering,courseId,mae289a
1941,courseoffering,courseId,mae289b
1942,courseoffering,courseId,mae289c
1943,courseoffering,courseId,mae290a
1944,courseoffering,courseId,mae290b
1945,courseoffering,courseId,mae290c
1946,courseoffering,courseId,mae291
1947,courseoffering,courseId,mae292
1948,courseoffering,courseId,mae293
1949,courseoffering,courseId,mae294a
1950,courseoffering,courseId,mae294b
1951,courseoffering,courseId,mae294c
1952,courseoffering,courseId,mae295
1953,courseoffering,courseId,mae299
1954,courseoffering,courseId,mae30a
1955,courseoffering,courseId,mae30b
1956,courseoffering,courseId,mae40
1957,courseoffering,courseId,mae501
1958,courseoffering,courseId,mae87
1959,courseoffering,courseId,mae92a
1960,courseoffering,courseId,mae98
1961,courseoffering,courseId,mae99h
1962,courseoffering,courseId,math100a
1963,courseoffering,courseId,math100b
1964,courseoffering,courseId,math100c
1965,courseoffering,courseId,math102
1966,courseoffering,courseId,math103a
1967,courseoffering,courseId,math103b
1968,courseoffering,courseId,math104a
1969,courseoffering,courseId,math104b
1970,courseoffering,courseId,math104c
1971,courseoffering,courseId,math105
1972,courseoffering,courseId,math106
1973,courseoffering,courseId,math109
1974,courseoffering,courseId,math10a
1975,courseoffering,courseId,math10b
1976,courseoffering,courseId,math10c
1977,courseoffering,courseId,math11
1978,courseoffering,courseId,math110
1979,courseoffering,courseId,math111b
1980,courseoffering,courseId,math112a
1981,courseoffering,courseId,math112b
1982,courseoffering,courseId,math114
1983,courseoffering,courseId,math120a
1984,courseoffering,courseId,math120b
1985,courseoffering,courseId,math121a
1986,courseoffering,courseId,math121b
1987,courseoffering,courseId,math130
1988,courseoffering,courseId,math140a
1989,courseoffering,courseId,math140b
1990,courseoffering,courseId,math140c
1991,courseoffering,courseId,math142a
1992,courseoffering,courseId,math142b
1993,courseoffering,courseId,math144
1994,courseoffering,courseId,math146
1995,courseoffering,courseId,math148
1996,courseoffering,courseId,math150a
1997,courseoffering,courseId,math150b
1998,courseoffering,courseId,math152
1999,courseoffering,courseId,math153
2000,courseoffering,courseId,math154
2001,courseoffering,courseId,math155a
2002,courseoffering,courseId,math157
2003,courseoffering,courseId,math158
2004,courseoffering,courseId,math15a
2005,courseoffering,courseId,math160a
2006,courseoffering,courseId,math160b
2007,courseoffering,courseId,math163
2008,courseoffering,courseId,math168a
2009,courseoffering,courseId,math170a
2010,courseoffering,courseId,math170b
2011,courseoffering,courseId,math170c
2012,courseoffering,courseId,math171a
2013,courseoffering,courseId,math171b
2014,courseoffering,courseId,math173a
2015,courseoffering,courseId,math173b
2016,courseoffering,courseId,math174
2017,courseoffering,courseId,math175
2018,courseoffering,courseId,math179
2019,courseoffering,courseId,math18
2020,courseoffering,courseId,math180a
2021,courseoffering,courseId,math180b
2022,courseoffering,courseId,math180c
2023,courseoffering,courseId,math181a
2024,courseoffering,courseId,math181b
2025,courseoffering,courseId,math181c
2026,courseoffering,courseId,math181d
2027,courseoffering,courseId,math181e
2028,courseoffering,courseId,math181f
2029,courseoffering,courseId,math182
2030,courseoffering,courseId,math183
2031,courseoffering,courseId,math184
2032,courseoffering,courseId,math185
2033,courseoffering,courseId,math186
2034,courseoffering,courseId,math187a
2035,courseoffering,courseId,math187b
2036,courseoffering,courseId,math188
2037,courseoffering,courseId,math189
2038,courseoffering,courseId,math190a
2039,courseoffering,courseId,math190b
2040,courseoffering,courseId,math191
2041,courseoffering,courseId,math193a
2042,courseoffering,courseId,math193b
2043,courseoffering,courseId,math194
2044,courseoffering,courseId,math195
2045,courseoffering,courseId,math196
2046,courseoffering,courseId,math197
2047,courseoffering,courseId,math199
2048,courseoffering,courseId,math2
2049,courseoffering,courseId,math200a
2050,courseoffering,courseId,math201a
2051,courseoffering,courseId,math202a
2052,courseoffering,courseId,math202b
2053,courseoffering,courseId,math202c
2054,courseoffering,courseId,math203a
2055,courseoffering,courseId,math203b
2056,courseoffering,courseId,math203c
2057,courseoffering,courseId,math204a
2058,courseoffering,courseId,math204b
2059,courseoffering,courseId,math204c
2060,courseoffering,courseId,math205
2061,courseoffering,courseId,math206a
2062,courseoffering,courseId,math206b
2063,courseoffering,courseId,math207a
2064,courseoffering,courseId,math208
2065,courseoffering,courseId,math209
2066,courseoffering,courseId,math20a
2067,courseoffering,courseId,math20b
2068,courseoffering,courseId,math20c
2069,courseoffering,courseId,math20d
2070,courseoffering,courseId,math20e
2071,courseoffering,courseId,math210a
2072,courseoffering,courseId,math210b
2073,courseoffering,courseId,math210c
2074,courseoffering,courseId,math211
2075,courseoffering,courseId,math212a
2076,courseoffering,courseId,math212b
2077,courseoffering,courseId,math214
2078,courseoffering,courseId,math217
2079,courseoffering,courseId,math218
2080,courseoffering,courseId,math220a
2081,courseoffering,courseId,math221a
2082,courseoffering,courseId,math221b
2083,courseoffering,courseId,math231a
2084,courseoffering,courseId,math237a
2085,courseoffering,courseId,math237b
2086,courseoffering,courseId,math240a
2087,courseoffering,courseId,math241a
2088,courseoffering,courseId,math242
2089,courseoffering,courseId,math243
2090,courseoffering,courseId,math247a
2091,courseoffering,courseId,math247b
2092,courseoffering,courseId,math248
2093,courseoffering,courseId,math250a
2094,courseoffering,courseId,math251a
2095,courseoffering,courseId,math256
2096,courseoffering,courseId,math257a
2097,courseoffering,courseId,math257b
2098,courseoffering,courseId,math258
2099,courseoffering,courseId,math259a
2100,courseoffering,courseId,math260a
2101,courseoffering,courseId,math260b
2102,courseoffering,courseId,math261a
2103,courseoffering,courseId,math261b
2104,courseoffering,courseId,math261c
2105,courseoffering,courseId,math262a
2106,courseoffering,courseId,math262b
2107,courseoffering,courseId,math264a
2108,courseoffering,courseId,math267a
2109,courseoffering,courseId,math267b
2110,courseoffering,courseId,math268
2111,courseoffering,courseId,math269
2112,courseoffering,courseId,math270a
2113,courseoffering,courseId,math270b
2114,courseoffering,courseId,math270c
2115,courseoffering,courseId,math271a
2116,courseoffering,courseId,math272a
2117,courseoffering,courseId,math272b
2118,courseoffering,courseId,math272c
2119,courseoffering,courseId,math273a
2120,courseoffering,courseId,math273b
2121,courseoffering,courseId,math273c
2122,courseoffering,courseId,math274
2123,courseoffering,courseId,math275
2124,courseoffering,courseId,math276
2125,courseoffering,courseId,math277a
2126,courseoffering,courseId,math278a
2127,courseoffering,courseId,math278b
2128,courseoffering,courseId,math278c
2129,courseoffering,courseId,math280a
2130,courseoffering,courseId,math280b
2131,courseoffering,courseId,math280c
2132,courseoffering,courseId,math281a
2133,courseoffering,courseId,math281b
2134,courseoffering,courseId,math281c
2135,courseoffering,courseId,math282a
2136,courseoffering,courseId,math282b
2137,courseoffering,courseId,math283
2138,courseoffering,courseId,math284
2139,courseoffering,courseId,math285
2140,courseoffering,courseId,math286
2141,courseoffering,courseId,math287a
2142,courseoffering,courseId,math287b
2143,courseoffering,courseId,math287c
2144,courseoffering,courseId,math288
2145,courseoffering,courseId,math289a
2146,courseoffering,courseId,math289b
2147,courseoffering,courseId,math289c
2148,courseoffering,courseId,math290a
2149,courseoffering,courseId,math291a
2150,courseoffering,courseId,math291b
2151,courseoffering,courseId,math292
2152,courseoffering,courseId,math294
2153,courseoffering,courseId,math295
2154,courseoffering,courseId,math296
2155,courseoffering,courseId,math299
2156,courseoffering,courseId,math31ah
2157,courseoffering,courseId,math31bh
2158,courseoffering,courseId,math31ch
2159,courseoffering,courseId,math3c
2160,courseoffering,courseId,math4c
2161,courseoffering,courseId,math500
2162,courseoffering,courseId,math87
2163,courseoffering,courseId,math95
2164,courseoffering,courseId,math96
2165,courseoffering,courseId,math99r
2166,courseoffering,courseId,mats200
2167,courseoffering,courseId,mats201a
2168,courseoffering,courseId,mats201b
2169,courseoffering,courseId,mats201c
2170,courseoffering,courseId,mats205a
2171,courseoffering,courseId,mats213a
2172,courseoffering,courseId,mats227
2173,courseoffering,courseId,mats231
2174,courseoffering,courseId,mats236
2175,courseoffering,courseId,mats251a
2176,courseoffering,courseId,mats251b
2177,courseoffering,courseId,mats252
2178,courseoffering,courseId,mats253
2179,courseoffering,courseId,mats255
2180,courseoffering,courseId,mats256
2181,courseoffering,courseId,mats257
2182,courseoffering,courseId,mats261a
2183,courseoffering,courseId,mats261b
2184,courseoffering,courseId,mats295
2185,courseoffering,courseId,mats296
2186,courseoffering,courseId,mats299
2187,courseoffering,courseId,mbc258
2188,courseoffering,courseId,mbc259
2189,courseoffering,courseId,mbc296
2190,courseoffering,courseId,mcwp125
2191,courseoffering,courseId,mcwp199
2192,courseoffering,courseId,mcwp40
2193,courseoffering,courseId,mcwp50
2194,courseoffering,courseId,mmw11
2195,courseoffering,courseId,mmw12
2196,courseoffering,courseId,mmw121
2197,courseoffering,courseId,mmw122
2198,courseoffering,courseId,mmw13
2199,courseoffering,courseId,mmw14
2200,courseoffering,courseId,mmw15
2201,courseoffering,courseId,msed290
2202,courseoffering,courseId,msed294
2203,courseoffering,courseId,msed296a
2204,courseoffering,courseId,msed296b
2205,courseoffering,courseId,msed296c
2206,courseoffering,courseId,msed298
2207,courseoffering,courseId,msed299
2208,courseoffering,courseId,muir1
2209,courseoffering,courseId,muir2
2210,courseoffering,courseId,mus101a
2211,courseoffering,courseId,mus101b
2212,courseoffering,courseId,mus101c
2213,courseoffering,courseId,mus102
2214,courseoffering,courseId,mus103a
2215,courseoffering,courseId,mus103b
2216,courseoffering,courseId,mus103c
2217,courseoffering,courseId,mus103d
2218,courseoffering,courseId,mus105
2219,courseoffering,courseId,mus106
2220,courseoffering,courseId,mus107
2221,courseoffering,courseId,mus11
2222,courseoffering,courseId,mus110
2223,courseoffering,courseId,mus111
2224,courseoffering,courseId,mus112
2225,courseoffering,courseId,mus113
2226,courseoffering,courseId,mus114
2227,courseoffering,courseId,mus115
2228,courseoffering,courseId,mus116
2229,courseoffering,courseId,mus12
2230,courseoffering,courseId,mus120a
2231,courseoffering,courseId,mus120b
2232,courseoffering,courseId,mus120c
2233,courseoffering,courseId,mus126
2234,courseoffering,courseId,mus127
2235,courseoffering,courseId,mus128
2236,courseoffering,courseId,mus13
2237,courseoffering,courseId,mus132
2238,courseoffering,courseId,mus132c
2239,courseoffering,courseId,mus132r
2240,courseoffering,courseId,mus132v
2241,courseoffering,courseId,mus133
2242,courseoffering,courseId,mus134
2243,courseoffering,courseId,mus137a
2244,courseoffering,courseId,mus137b
2245,courseoffering,courseId,mus137c
2246,courseoffering,courseId,mus137d
2247,courseoffering,courseId,mus137e
2248,courseoffering,courseId,mus137f
2249,courseoffering,courseId,mus14
2250,courseoffering,courseId,mus143
2251,courseoffering,courseId,mus15
2252,courseoffering,courseId,mus150
2253,courseoffering,courseId,mus151
2254,courseoffering,courseId,mus152
2255,courseoffering,courseId,mus153
2256,courseoffering,courseId,mus16
2257,courseoffering,courseId,mus160a
2258,courseoffering,courseId,mus160b
2259,courseoffering,courseId,mus17
2260,courseoffering,courseId,mus170
2261,courseoffering,courseId,mus171
2262,courseoffering,courseId,mus172
2263,courseoffering,courseId,mus173
2264,courseoffering,courseId,mus174a
2265,courseoffering,courseId,mus174b
2266,courseoffering,courseId,mus174c
2267,courseoffering,courseId,mus175
2268,courseoffering,courseId,mus176
2269,courseoffering,courseId,mus177
2270,courseoffering,courseId,mus18
2271,courseoffering,courseId,mus19
2272,courseoffering,courseId,mus192
2273,courseoffering,courseId,mus195
2274,courseoffering,courseId,mus1a
2275,courseoffering,courseId,mus1b
2276,courseoffering,courseId,mus1c
2277,courseoffering,courseId,mus20
2278,courseoffering,courseId,mus203a
2279,courseoffering,courseId,mus203b
2280,courseoffering,courseId,mus203c
2281,courseoffering,courseId,mus204
2282,courseoffering,courseId,mus205
2283,courseoffering,courseId,mus206
2284,courseoffering,courseId,mus207
2285,courseoffering,courseId,mus209
2286,courseoffering,courseId,mus210
2287,courseoffering,courseId,mus211
2288,courseoffering,courseId,mus212
2289,courseoffering,courseId,mus213
2290,courseoffering,courseId,mus214
2291,courseoffering,courseId,mus228
2292,courseoffering,courseId,mus229
2293,courseoffering,courseId,mus230
2294,courseoffering,courseId,mus234
2295,courseoffering,courseId,mus245
2296,courseoffering,courseId,mus251
2297,courseoffering,courseId,mus252
2298,courseoffering,courseId,mus253
2299,courseoffering,courseId,mus254
2300,courseoffering,courseId,mus267
2301,courseoffering,courseId,mus270a
2302,courseoffering,courseId,mus270b
2303,courseoffering,courseId,mus270c
2304,courseoffering,courseId,mus270d
2305,courseoffering,courseId,mus271a
2306,courseoffering,courseId,mus271b
2307,courseoffering,courseId,mus271c
2308,courseoffering,courseId,mus272
2309,courseoffering,courseId,mus296
2310,courseoffering,courseId,mus299
2311,courseoffering,courseId,mus2a
2312,courseoffering,courseId,mus2jk
2313,courseoffering,courseId,mus32
2314,courseoffering,courseId,mus32g
2315,courseoffering,courseId,mus32v
2316,courseoffering,courseId,mus32vm
2317,courseoffering,courseId,mus33a
2318,courseoffering,courseId,mus33b
2319,courseoffering,courseId,mus33c
2320,courseoffering,courseId,mus4
2321,courseoffering,courseId,mus43
2322,courseoffering,courseId,mus5
2323,courseoffering,courseId,mus501
2324,courseoffering,courseId,mus6
2325,courseoffering,courseId,mus7
2326,courseoffering,courseId,mus8
2327,courseoffering,courseId,mus80
2328,courseoffering,courseId,mus87
2329,courseoffering,courseId,mus9
2330,courseoffering,courseId,mus95
2331,courseoffering,courseId,neu199
2332,courseoffering,courseId,neu200a
2333,courseoffering,courseId,neu210
2334,courseoffering,courseId,neu241
2335,courseoffering,courseId,neu243
2336,courseoffering,courseId,neu266
2337,courseoffering,courseId,neu268
2338,courseoffering,courseId,neu270a
2339,courseoffering,courseId,neu270b
2340,courseoffering,courseId,neu276
2341,courseoffering,courseId,neu277
2342,courseoffering,courseId,neu285
2343,courseoffering,courseId,neu401
2344,courseoffering,courseId,neu426
2345,courseoffering,courseId,neu427
2346,courseoffering,courseId,neu496
2347,courseoffering,courseId,phil1
2348,courseoffering,courseId,phil10
2349,courseoffering,courseId,phil100
2350,courseoffering,courseId,phil101
2351,courseoffering,courseId,phil102
2352,courseoffering,courseId,phil105
2353,courseoffering,courseId,phil106
2354,courseoffering,courseId,phil107
2355,courseoffering,courseId,phil108
2356,courseoffering,courseId,phil109
2357,courseoffering,courseId,phil110
2358,courseoffering,courseId,phil111
2359,courseoffering,courseId,phil112
2360,courseoffering,courseId,phil115
2361,courseoffering,courseId,phil12
2362,courseoffering,courseId,phil120
2363,courseoffering,courseId,phil122
2364,courseoffering,courseId,phil123
2365,courseoffering,courseId,phil124
2366,courseoffering,courseId,phil125
2367,courseoffering,courseId,phil13
2368,courseoffering,courseId,phil130
2369,courseoffering,courseId,phil131
2370,courseoffering,courseId,phil132
2371,courseoffering,courseId,phil134
2372,courseoffering,courseId,phil136
2373,courseoffering,courseId,phil137
2374,courseoffering,courseId,phil138
2375,courseoffering,courseId,phil139
2376,courseoffering,courseId,phil14
2377,courseoffering,courseId,phil140
2378,courseoffering,courseId,phil141
2379,courseoffering,courseId,phil142
2380,courseoffering,courseId,phil143
2381,courseoffering,courseId,phil145
2382,courseoffering,courseId,phil146
2383,courseoffering,courseId,phil147
2384,courseoffering,courseId,phil148
2385,courseoffering,courseId,phil149
2386,courseoffering,courseId,phil15
2387,courseoffering,courseId,phil150
2388,courseoffering,courseId,phil151
2389,courseoffering,courseId,phil152
2390,courseoffering,courseId,phil155
2391,courseoffering,courseId,phil156
2392,courseoffering,courseId,phil158
2393,courseoffering,courseId,phil159
2394,courseoffering,courseId,phil16
2395,courseoffering,courseId,phil160
2396,courseoffering,courseId,phil161
2397,courseoffering,courseId,phil162
2398,courseoffering,courseId,phil163
2399,courseoffering,courseId,phil164
2400,courseoffering,courseId,phil165
2401,courseoffering,courseId,phil166
2402,courseoffering,courseId,phil167
2403,courseoffering,courseId,phil168
2404,courseoffering,courseId,phil169
2405,courseoffering,courseId,phil170
2406,courseoffering,courseId,phil171
2407,courseoffering,courseId,phil172
2408,courseoffering,courseId,phil173
2409,courseoffering,courseId,phil174
2410,courseoffering,courseId,phil175
2411,courseoffering,courseId,phil177
2412,courseoffering,courseId,phil178
2413,courseoffering,courseId,phil179
2414,courseoffering,courseId,phil180
2415,courseoffering,courseId,phil181
2416,courseoffering,courseId,phil183
2417,courseoffering,courseId,phil185
2418,courseoffering,courseId,phil191a
2419,courseoffering,courseId,phil191b
2420,courseoffering,courseId,phil195
2421,courseoffering,courseId,phil199
2422,courseoffering,courseId,phil200
2423,courseoffering,courseId,phil201a
2424,courseoffering,courseId,phil202
2425,courseoffering,courseId,phil204a
2426,courseoffering,courseId,phil205a
2427,courseoffering,courseId,phil206a
2428,courseoffering,courseId,phil207
2429,courseoffering,courseId,phil208
2430,courseoffering,courseId,phil209a
2431,courseoffering,courseId,phil209d
2432,courseoffering,courseId,phil214
2433,courseoffering,courseId,phil215
2434,courseoffering,courseId,phil218
2435,courseoffering,courseId,phil230
2436,courseoffering,courseId,phil232
2437,courseoffering,courseId,phil234
2438,courseoffering,courseId,phil236
2439,courseoffering,courseId,phil24
2440,courseoffering,courseId,phil245
2441,courseoffering,courseId,phil25
2442,courseoffering,courseId,phil250a
2443,courseoffering,courseId,phil26
2444,courseoffering,courseId,phil260
2445,courseoffering,courseId,phil267
2446,courseoffering,courseId,phil27
2447,courseoffering,courseId,phil28
2448,courseoffering,courseId,phil285
2449,courseoffering,courseId,phil290
2450,courseoffering,courseId,phil295
2451,courseoffering,courseId,phil299
2452,courseoffering,courseId,phil31
2453,courseoffering,courseId,phil32
2454,courseoffering,courseId,phil50
2455,courseoffering,courseId,phil87
2456,courseoffering,courseId,phys100a
2457,courseoffering,courseId,phys100b
2458,courseoffering,courseId,phys100c
2459,courseoffering,courseId,phys105a
2460,courseoffering,courseId,phys105b
2461,courseoffering,courseId,phys11
2462,courseoffering,courseId,phys110b
2463,courseoffering,courseId,phys111
2464,courseoffering,courseId,phys116
2465,courseoffering,courseId,phys12
2466,courseoffering,courseId,phys120
2467,courseoffering,courseId,phys122
2468,courseoffering,courseId,phys124
2469,courseoffering,courseId,phys13
2470,courseoffering,courseId,phys130a
2471,courseoffering,courseId,phys130b
2472,courseoffering,courseId,phys133
2473,courseoffering,courseId,phys137
2474,courseoffering,courseId,phys139
2475,courseoffering,courseId,phys140a
2476,courseoffering,courseId,phys140b
2477,courseoffering,courseId,phys141
2478,courseoffering,courseId,phys142
2479,courseoffering,courseId,phys151
2480,courseoffering,courseId,phys152a
2481,courseoffering,courseId,phys152b
2482,courseoffering,courseId,phys154
2483,courseoffering,courseId,phys160
2484,courseoffering,courseId,phys161
2485,courseoffering,courseId,phys162
2486,courseoffering,courseId,phys163
2487,courseoffering,courseId,phys164
2488,courseoffering,courseId,phys170
2489,courseoffering,courseId,phys173
2490,courseoffering,courseId,phys175
2491,courseoffering,courseId,phys176
2492,courseoffering,courseId,phys177
2493,courseoffering,courseId,phys178
2494,courseoffering,courseId,phys191
2495,courseoffering,courseId,phys192
2496,courseoffering,courseId,phys198
2497,courseoffering,courseId,phys199
2498,courseoffering,courseId,phys1a
2499,courseoffering,courseId,phys1bl
2500,courseoffering,courseId,phys200a
2501,courseoffering,courseId,phys201
2502,courseoffering,courseId,phys202
2503,courseoffering,courseId,phys203a
2504,courseoffering,courseId,phys203b
2505,courseoffering,courseId,phys210a
2506,courseoffering,courseId,phys210b
2507,courseoffering,courseId,phys211a
2508,courseoffering,courseId,phys211b
2509,courseoffering,courseId,phys212a
2510,courseoffering,courseId,phys212b
2511,courseoffering,courseId,phys212c
2512,courseoffering,courseId,phys214
2513,courseoffering,courseId,phys215a
2514,courseoffering,courseId,phys215b
2515,courseoffering,courseId,phys215c
2516,courseoffering,courseId,phys216
2517,courseoffering,courseId,phys217
2518,courseoffering,courseId,phys218a
2519,courseoffering,courseId,phys218b
2520,courseoffering,courseId,phys218c
2521,courseoffering,courseId,phys220
2522,courseoffering,courseId,phys221a
2523,courseoffering,courseId,phys222a
2524,courseoffering,courseId,phys223
2525,courseoffering,courseId,phys224
2526,courseoffering,courseId,phys225a
2527,courseoffering,courseId,phys226
2528,courseoffering,courseId,phys227
2529,courseoffering,courseId,phys228
2530,courseoffering,courseId,phys229
2531,courseoffering,courseId,phys230
2532,courseoffering,courseId,phys235
2533,courseoffering,courseId,phys238
2534,courseoffering,courseId,phys243
2535,courseoffering,courseId,phys244
2536,courseoffering,courseId,phys254
2537,courseoffering,courseId,phys255
2538,courseoffering,courseId,phys256
2539,courseoffering,courseId,phys259b
2540,courseoffering,courseId,phys264
2541,courseoffering,courseId,phys270b
2542,courseoffering,courseId,phys279
2543,courseoffering,courseId,phys295
2544,courseoffering,courseId,phys298
2545,courseoffering,courseId,phys299
2546,courseoffering,courseId,phys2b
2547,courseoffering,courseId,phys2c
2548,courseoffering,courseId,phys2d
2549,courseoffering,courseId,phys2dl
2550,courseoffering,courseId,phys30
2551,courseoffering,courseId,phys4a
2552,courseoffering,courseId,phys4b
2553,courseoffering,courseId,phys4c
2554,courseoffering,courseId,phys4d
2555,courseoffering,courseId,phys4e
2556,courseoffering,courseId,phys7
2557,courseoffering,courseId,phys8
2558,courseoffering,courseId,phys87
2559,courseoffering,courseId,phys9
2560,courseoffering,courseId,phys98
2561,courseoffering,courseId,phys99
2562,courseoffering,courseId,poli10
2563,courseoffering,courseId,poli100a
2564,courseoffering,courseId,poli100b
2565,courseoffering,courseId,poli100c
2566,courseoffering,courseId,poli100da
2567,courseoffering,courseId,poli100e
2568,courseoffering,courseId,poli100f
2569,courseoffering,courseId,poli100g
2570,courseoffering,courseId,poli100h
2571,courseoffering,courseId,poli100i
2572,courseoffering,courseId,poli100j
2573,courseoffering,courseId,poli100k
2574,courseoffering,courseId,poli100m
2575,courseoffering,courseId,poli100n
2576,courseoffering,courseId,poli100o
2577,courseoffering,courseId,poli100p
2578,courseoffering,courseId,poli101e
2579,courseoffering,courseId,poli102c
2580,courseoffering,courseId,poli102d
2581,courseoffering,courseId,poli102e
2582,courseoffering,courseId,poli102f
2583,courseoffering,courseId,poli102g
2584,courseoffering,courseId,poli102j
2585,courseoffering,courseId,poli102k
2586,courseoffering,courseId,poli102l
2587,courseoffering,courseId,poli103a
2588,courseoffering,courseId,poli103b
2589,courseoffering,courseId,poli103c
2590,courseoffering,courseId,poli103d
2591,courseoffering,courseId,poli104a
2592,courseoffering,courseId,poli104b
2593,courseoffering,courseId,poli104c
2594,courseoffering,courseId,poli104d
2595,courseoffering,courseId,poli104e
2596,courseoffering,courseId,poli104f
2597,courseoffering,courseId,poli104i
2598,courseoffering,courseId,poli104j
2599,courseoffering,courseId,poli104k
2600,courseoffering,courseId,poli104l
2601,courseoffering,courseId,poli104m
2602,courseoffering,courseId,poli104n
2603,courseoffering,courseId,poli104p
2604,courseoffering,courseId,poli104t
2605,courseoffering,courseId,poli105a
2606,courseoffering,courseId,poli108
2607,courseoffering,courseId,poli11
